star_rating,1_contribution,2_contribution,3_contribution,4_contribution,5_contribution,6_contribution,7_contribution,8_contribution,9_contribution,10_contribution,11_contribution,12_contribution
3.3099999999999827,102.6690418302269,66.05015504744405,42.492097949111226,27.33647463537231,17.586395625494973,11.313869663948218,7.278560627127089,4.682522105728152,3.0124106116413842,1.9379764768282877,1.2467599238383276,0.8020790377359563
3.3199999999999825,103.97318281760359,66.80878785583405,42.928513043559,27.584054302971282,17.72435143554154,11.388921670471904,7.3180413561452005,4.702265134468386,3.021477512732202,1.941474182947893,1.2475095337197266,0.80159708039928
3.3299999999999823,105.27871994382069,67.56732563404655,43.3643522240151,27.831011900534563,17.861796237757325,11.463606353207506,7.357281925739821,4.721864626804151,3.030467743238247,1.9449381692721768,1.248251030136246,0.8011209090617378
3.339999999999982,106.58567328242755,68.32578945329625,43.79963423457434,28.07736250737088,17.99874129423714,11.537931602080945,7.396287522445915,4.74132374860176,3.039383044646832,1.9483692280686244,1.2489846107323497,0.8006503774403144
3.349999999999982,107.89406302796017,69.08420015914326,44.23437747813583,28.323120863681954,18.135197581456797,11.611905089887117,7.435063180917103,4.7606455681740805,3.0482251023696043,1.9517681250696335,1.249710466289551,0.8001853445054732
3.3599999999999817,109.2039094980577,69.8425783827279,44.66860003060834,28.568301384301385,18.27117580190617,11.685534281278914,7.473613790345047,4.779833060497655,3.056995548223475,1.9551356006741294,1.2504287810444497,0.7997256742321037
3.3699999999999815,110.51523313560669,70.60094455153433,45.10231965445568,28.81291817176531,18.406686395138205,11.758826441293014,7.511944100540184,4.798889111202448,3.065695962774987,1.9584723710817091,1.2511397329885627,0.7992712353649962
3.3799999999999812,111.82805451091374,71.35931889971128,45.53555381162183,29.056985028755598,18.54173954827004,11.831788643441538,7.550058727695451,4.817816520348995,3.074327877557137,1.961779129363839,1.2518434941511911,0.7988219011978387
3.389999999999981,113.14239432390698,72.11772147797669,45.96831967587286,29.300515469953314,18.67634520596976,11.904427777396553,7.587962159853005,4.8366180060065815,3.0828927771669665,1.965056546476273,1.2525402308664608,0.7983775493648113
3.399999999999981,114.45827340636758,72.87617216313114,46.40063414459012,29.543522733337774,18.81051307995989,11.976750556292458,7.6256587620925,4.8552962076451,3.0913921012516115,1.968305272216546,1.2532301040255922,0.7979380616439286
3.4099999999999806,115.77571272419121,73.63469066720317,46.83251385004658,29.78601979096371,18.944252658066517,12.048763523669463,7.663152781458118,4.873853689352256,3.099827246389922,1.9715259361300959,1.2539132693153707,0.7975033237713435
3.4199999999999804,117.09473337968082,74.39329654624817,47.26397517019655,30.02801935924718,19.07757321284099,12.12047306007973,7.700448351640298,4.892292942886977,3.1081995678762446,1.9747191483683122,1.2545898774437172,0.797073225265889
3.42999999999998,118.41535661387061,75.15200920882091,47.695034239006326,30.26953390878844,19.21048380977915,12.191885389376251,7.737549497426997,4.910616390579092,3.1165103814124633,1.9778855005015534,1.2552600743531845,0.7966476592631881
3.43999999999998,119.7376038088828,75.91084792414117,48.12570695635214,30.510575673758478,19.342993315161536,12.263006584703149,7.77446013893827,4.928826388084598,3.1247609647139716,1.9810255662899603,1.2559240014231576,0.7962265223587129
3.4499999999999797,121.06149649031698,76.66983182996954,48.556008997509615,30.751156660873708,19.47511040353621,12.333842574204757,7.811184095656981,4.946925227005224,3.1329525590348273,1.9841399024146822,1.2565817956614584,0.7958097144592207
3.4599999999999795,122.38705632967373,77.42897994021074,48.98595582225766,30.991288657982132,19.606843564864555,12.40439914646973,7.847725090267578,4.964915137380334,3.1410863706169785,1.9872290491719498,1.2572335898860258,0.7953971386420361
3.4699999999999793,123.71430514681214,78.1883111522594,49.41556268361793,31.230983242282367,19.73820111134897,12.474681955725256,7.884086752314071,4.982798290058725,3.149163572068099,1.990293531132248,1.2578795128972782,0.7949887010216873
3.479999999999979,125.04326491244305,78.94784425410357,49.844844636250166,31.470251788195927,19.869191183960226,12.544696526795548,7.920272621687572,5.000576798957275,3.1571853036722635,1.9933338577666921,1.2585196896417286,0.7945843106234413
3.489999999999979,126.37395775065791,79.7075979311993,50.27381654452183,31.7091054749115,19.999821758680962,12.61444825983773,7.956286151953075,5.018252723213008,3.165152674637398,1.9963505240425565,1.259154241367381,0.7941838792633125
3.4999999999999787,127.70640594149485,80.46759077312966,50.70249309027002,31.94755529361916,20.13010065248092,12.683942434867525,7.992130713524539,5.0358280692346415,3.173066764283175,1.9993440109897784,1.259783285771404,0.793787321434154
3.5099999999999785,129.0406319235417,81.2278412800598,51.13088878027169,32.18561205445086,20.260035529038337,12.753184216086181,8.027809596696681,5.053304792659308,3.1809286231727705,2.0023147862401243,1.26040693714053,0.7933945541974626
3.5199999999999783,130.37665829657826,81.98836786900064,51.559017953438364,32.4232863931431,20.389633904221242,12.822178656019542,8.063326014541433,5.070684800219768,3.1887392741916853,2.0052633045406068,1.2610253064846195,0.793005497080559
3.529999999999978,131.71450782425694,82.74918887989062,51.98689478774919,32.6605887774362,20.518903151341224,12.89093069947928,8.098683105676399,5.087969951527063,3.196499713576605,2.0081900082426167,1.2616385016637772,0.792620071978825
3.539999999999978,133.05420343682408,83.51032258150697,52.41453330693675,32.897529513223986,20.647850506191848,12.95944518735583,8.133883936912289,5.1051620607732735,3.2042109118970896,2.011095327768156,1.262246627509395,0.7922382030627028
3.5499999999999776,134.395768233882,84.27178717721561,52.84194738693812,33.13411875046691,20.776483071882826,13.027726860251892,8.168931505785784,5.12226289835872,3.211873814992703,2.0139796820544458,1.262849785939471,0.7918598166891803
3.5599999999999774,135.73922548719295,85.03360081056891,53.26915076212371,33.37036648888066,20.90480782348057,13.095780361964884,8.203828742983925,5.139274192447675,3.219489344868014,2.0168434789781275,1.2634480760685214,0.7914848413175045
3.569999999999977,137.0845986435259,85.79578157075996,53.696157031314975,33.60628258341183,21.032831612465056,13.163610242826133,8.238578514665745,5.1561976304564245,3.2270584005477683,2.0196871157601626,1.2640415943123937,0.7911132074288856
3.579999999999977,138.43191132754694,86.55834749794168,54.122979663602344,33.841876749511314,21.16056117101234,13.231220962904223,8.273183624686494,5.173034860477239,3.2345818588943533,2.0225109793525013,1.2646304344882613,0.7907448474499624
3.5899999999999768,139.78118734475441,87.3213165884184,54.54963200397323,34.07715856821573,21.288003116111522,13.29861689507941,8.3076468167295,5.18978749264163,3.2420605753895844,2.0253154468074976,1.2652146879100632,0.7903796956798246
3.5999999999999766,141.1324506844598,88.08470679971737,54.97612727875996,34.312137491046435,21.415163953524484,13.365802327995624,8.341970776350378,5.20645710042604,3.2494953848826786,2.028100885630994,1.265794443479638,0.790017688220391
3.6099999999999763,142.48572552281485,88.84853605554707,55.40247860091676,34.54682284473505,21.542050081596145,13.432781468896188,8.376158132938073,5.223045221902942,3.2568871023061963,2.0308676541199517,1.266369787773785,0.7896587629099634
3.619999999999976,143.84103622588722,89.61282225064942,55.82869897513459,34.78122383578436,21.66866779492272,13.499558446349088,8.410211461596916,5.239553360940134,3.264236523361606,2.0336161016854297,1.266940805127469,0.7893028592597807
3.629999999999976,145.19840735278382,90.37758325555136,56.25480130280172,35.015349554872266,21.795023287884764,13.566137312867161,8.444133284953601,5.255982988350834,3.271544425176037,2.0363465691616858,1.267507577713373,0.7889499183934144
3.6399999999999757,146.5578636588248,91.14283692122291,56.680798386818175,35.24920898110687,21.921122658051793,13.632522047428429,8.477926074892872,5.272335542997097,3.2788115669316853,2.0390593891021123,1.2680701856179912,0.7885998829888522
3.6499999999999755,147.91943009876806,91.9086010836466,57.10670293627123,35.48281098613951,22.04697190946445,13.698716557901385,8.511592254225354,5.288612432848804,3.286038690469256,2.041754886062684,1.2686287069144435,0.7882526972231285
3.6599999999999753,149.28313183008578,92.67489356830411,57.53252757097895,35.71616433814291,22.172576955800267,13.764724683379798,8.545134198290878,5.304815036000493,3.293226520866745,2.044433376873553,1.2691832177321773,0.787908306719369
3.669999999999975,150.64899421629445,93.44173219458551,57.95828482590852,35.949277705660776,22.297943623428484,13.83055019643144,8.57855423650041,5.320944701648042,3.3003757669947804,2.0470951708993868,1.2697337923237204,0.787566658496121
3.679999999999975,152.01704283033894,94.20913478012567,58.383987155475545,36.182159661334985,22.42307765435917,13.896196805264728,8.611854653819526,5.337002751027184,3.307487122049685,2.0497405702890164,1.270280503128631,0.7872277009188561
3.6899999999999746,153.38730345803225,94.97711914507303,58.80964693773045,36.41481868551625,22.547984709091626,13.961668155817213,8.645037692196187,5.3529904783156805,3.3145612640653437,2.052369870214919,1.270823420834789,0.7868913836535305
3.6999999999999744,154.7598021015523,95.74570311629519,59.23527647843759,36.64726316976378,22.672670369366845,14.026967833769584,8.678105551935529,5.368909151500898,3.3215988564049033,2.054983359103039,1.271362614437157,0.7865576576221006
3.709999999999974,156.13456498299678,96.51490453152574,59.66088801505264,36.879501420239166,22.797140140828372,14.092099366488611,8.711060393024049,5.384760013214431,3.3286005482332826,2.05758131885342,1.271898151294142,0.7862264749598946
3.719999999999974,157.51161854799685,97.2847412434563,60.086493720603116,37.111541660999436,22.92139945559586,14.157066224902318,8.743904336405613,5.400544281535311,3.335566974971396,2.0601640250520896,1.272430097181671,0.7858977889747487
3.729999999999974,158.89098946939248,98.05523112377827,60.51210570747752,37.34339203719415,23.045453674755404,14.221871825310538,8.776639465211503,5.416263150763284,3.342498758732967,2.0627317471746136,1.2729585163450934,0.7855715541078202
3.7399999999999736,160.2727046509694,98.82639206717806,60.937736031127265,37.575060618170966,23.169308090770315,14.286519531133766,8.809267825946575,5.431917792163545,3.3493965087447464,2.0652847487817296,1.2734834715490158,0.7852477258959937
3.7499999999999734,161.65679123125943,99.5982419952892,61.36339669368622,37.80655540049392,23.292967929816093,14.351012654603087,8.84179142963359,5.4475093546842235,3.356260821750903,2.0678232877074185,1.2740050241251684,0.7849262609358062
3.759999999999973,163.04327658740615,100.3707988606054,61.78909964751205,38.0378843108786,23.416438354042974,14.415354458393889,8.874212252917548,5.463038965647896,3.363092282402334,2.0703476162397774,1.2745232340183952,0.7846071168488146
3.769999999999973,164.4321883390969,101.14408065035812,62.214856798653564,38.26905520904811,23.539724463769353,14.479548157205848,8.906532239131884,5.478507731418285,3.369891463631571,2.0728579812950323,1.2750381598308584,0.7842902522483375
3.7799999999999727,165.82355435256224,101.91810539036119,62.640680010247706,38.500075890513386,23.662831299609138,14.543596919291565,8.93875329932817,5.493916738043255,3.3766589270139478,2.0753546245849956,1.2755498588645395,0.7839756267075074
3.7899999999999725,167.21740274464577,102.69289114882724,63.066581105850574,38.73095408928167,23.785763844536106,14.607503867936193,8.970877313271012,5.509267051875208,3.383395223115655,2.0778377827782837,1.2760583871621172,0.7836632007285689
3.7999999999999723,168.61376188694433,103.46845604015765,63.49257187270534,38.961697480496305,23.908527025888002,14.671272082890153,9.002906130399614,5.524559720169823,3.390100891829263,2.080307687655566,1.2765637995462953,0.7833529357133666
3.809999999999972,170.01266041002103,104.24481822870976,63.91866406495106,39.19231368301109,24.031125717313046,14.734904601757012,9.034841570757518,5.539795771664153,3.3967764626972765,2.0827645662591245,1.277066149657655,0.7830447939349668
